"Model","Scenario","Region","Variable","Unit","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050"
"GCAM-USA v6.0","IRA","United States","Capacity|Electricity|Hydro","GW",96.923,98.742,100.5296,101.8649,101.688992217623,101.603306789878,101.620995281788,99.8042888629286,100.52984355294,100.644765080537
"GCAM-USA v6.0","IRA","United States","Capacity|Electricity|Nuclear","GW",105.585,106.731,103.8604,100.8988,98.354907010744,98.7684546334417,99.0370403594302,98.7354329843635,99.0659052450668,99.0803439984259
"GCAM-USA v6.0","IRA","United States","Capacity|Electricity|Oil","GW",64.845,62.504,42.3213,32.0722,15.2297984329508,9.0769495521983,6.6451957679517,3.61061457790127,2.46959268145292,1.75164666757442
"GCAM-USA v6.0","IRA","United States","Capacity|Electricity|Oil|w/o CCS","GW",64.845,62.504,42.3213,32.0722,15.2297984329508,9.0769495521983,6.6451957679517,3.61061457790127,2.46959268145292,1.75164666757442
"GCAM-USA v6.0","IRA","United States","Capacity|Electricity|Solar","GW",0.411,0.987,13.7583,48.3385,192.715092883418,422.185173731022,608.640287758027,728.893075076184,904.29462010566,1113.29291074331
"GCAM-USA v6.0","IRA","United States","Capacity|Electricity|Solar|CSP","GW",0,0,0,0,6.21276966928472,16.7661368907645,26.8132282916832,28.7849127299603,43.4925975405657,57.9141401643224
"GCAM-USA v6.0","IRA","United States","Capacity|Electricity|Solar|PV","GW",0,0,0,0,186.502323214133,405.419036840258,581.827059466344,700.108162346224,860.802022565094,1055.37877057899
"GCAM-USA v6.0","IRA","United States","Capacity|Electricity|Wind","GW",8.733,39.516,73.3932,118.7282,168.608609092661,355.901525040173,489.027122863936,542.85405835408,659.056346098969,822.114637880093
"GCAM-USA v6.0","IRA","United States","Capacity|Electricity|Wind|Offshore","GW",0,0,0,0,4.66300147098838,19.0687363674635,32.5399641459333,48.9813859593389,71.8541864751934,95.5347987376869
"GCAM-USA v6.0","IRA","United States","Capacity|Electricity|Wind|Onshore","GW",0,0,0,0,163.945607621673,336.83278867271,456.487158718003,493.872672394741,587.202159623776,726.579839142406
"GCAM-USA v6.0","IRA","United States","Carbon Sequestration|CCS","Mt CO2/yr",0,0,0,0,-0.000268665453305797,-0.00527628348319576,-1.04700526449591,-17.4226132661374,-43.8408713801711,-75.9002285913561
"GCAM-USA v6.0","IRA","United States","Carbon Sequestration|CCS|Biomass|Energy","Mt CO2/yr",0,0,0,0,0,0,-1.01269356811261,-17.3379417560187,-43.5953804476557,-75.2735132679331
"GCAM-USA v6.0","IRA","United States","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt CO2/yr",0,0,0,0,0,0,-1.01269356811261,-17.3379417560187,-43.5953804476557,-75.2735132679331
"GCAM-USA v6.0","IRA","United States","Carbon Sequestration|CCS|Fossil|Energy","Mt CO2/yr",0,0,0,0,-0.000268424612086235,-0.00527609699878547,-0.0172074604376224,-0.00346978564562936,-0.0661009486600846,-0.236663816927033
"GCAM-USA v6.0","IRA","United States","Carbon Sequestration|CCS|Fossil|Energy|Supply","Mt CO2/yr",0,0,0,0,-0.000266003832699498,-0.00527474705262942,-0.0172063718324235,-0.00277280768856774,-0.0162101660727927,-0.105797039478921
"GCAM-USA v6.0","IRA","United States","Carbon Sequestration|CCS|Fossil|Energy|Supply|Hydrogen","Mt CO2/yr",0,0,0,0,-0.000266003832699498,-0.00527474705262942,-0.0172051060836117,-0.0027673556738341,-0.0162037889775696,-0.105792779114184
"GCAM-USA v6.0","IRA","United States","Carbon Sequestration|CCS|Fossil|Energy|Supply|Synthetic Liquids","Mt CO2/yr",0,0,0,0,0,0,-1.26574881173473e-06,-5.45201473363766e-06,-6.37709522306921e-06,-4.26036473730585e-06
"GCAM-USA v6.0","IRA","United States","Carbon Sequestration|CCS|Non-Biomass|Industrial Processes","Mt CO2/yr",0,0,0,0,-2.40841219561321e-07,-1.8648441028646e-07,-0.0171042359456794,-0.0812017244730843,-0.179389983855292,-0.390051506495895
"GCAM-USA v6.0","IRA","United States","Carbon Sequestration|LULUCF","Mt CO2/yr",-841.125394953069,-1058.96091253859,-900.265840426204,-971.089609908632,-896.836240882186,-868.695737039184,-853.121906648838,-904.252798059758,-939.965600909245,-994.24615263807
"GCAM-USA v6.0","IRA","United States","Carbon Sequestration|LULUCF|Afforestation","Mt CO2/yr",-841.125394953069,-1058.96091253859,-900.265840426204,-971.089609908632,-896.836240882186,-868.695737039184,-853.121906648838,-904.252798059758,-939.965600909245,-994.24615263807
"GCAM-USA v6.0","IRA","United States","Emissions|BC","Mt BC/yr",0.343492452874768,0.302911810943004,0.298612524148079,0.259053132989098,0.255026944661635,0.263497532482758,0.27425482902704,0.289159838833545,0.30088280228305,0.304696609535195
"GCAM-USA v6.0","IRA","United States","Emissions|CH4","Mt CH4/yr",27.3087406765045,27.4293760814506,25.9667054492616,24.9926778241719,25.151810437766,25.3770903391505,25.5663635089389,25.7045816704895,25.9698243686448,26.3524368729101
"GCAM-USA v6.0","IRA","United States","Emissions|CH4|AFOLU","Mt CH4/yr",9.61817190068702,9.89131795213269,9.71462137921702,10.1451431619071,10.7617361426097,11.3502011066327,11.8474623783062,12.3052382511581,12.6439089868857,12.99438049937
"GCAM-USA v6.0","IRA","United States","Emissions|CH4|Energy","Mt CH4/yr",17.6905687758175,17.5380581293179,16.2520840700446,14.8475346622648,14.3900742951563,14.0268892325178,13.7189011306327,13.3993434193313,13.3259153817591,13.3580563735401
"GCAM-USA v6.0","IRA","United States","Emissions|CO","Mt CO/yr",65.1759239552602,42.0390808992861,41.1433803874095,33.8037878381211,30.1065714303112,24.4585040365049,23.0324641149654,20.0638402546154,19.0682613058776,16.7732659202885
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy","Mt CO2/yr",5233.18150303309,4899.05909645928,4514.74079490882,3611.56732676129,3302.59496338525,2657.9158036929,2329.03935228218,2062.03207922133,1882.07788633239,1772.46568871048
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Demand|Buildings","Mt CO2/yr",512.092190942647,476.635567748258,404.148028276,389.874225034283,370.493449081159,331.631661453034,300.324846292465,278.285739656912,252.064016747684,241.288006811797
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Demand|Buildings|Commercial","Mt CO2/yr",190.078144948953,182.770707428149,141.549321894059,140.2029240274,140.598525842603,133.891602134636,125.821110640451,117.203279218779,102.856236404895,101.78465324901
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Demand|Buildings|Commercial|Appliances","Mt CO2/yr",39.6319314058802,49.8112874740998,37.592472095601,37.2285255847024,37.9146977422656,36.9345192702774,35.0680730385364,34.0121849129453,32.7381672086138,33.4894291658445
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Demand|Buildings|Commercial|Cooling","Mt CO2/yr",1.95895633255359,1.72065158085619,1.90940229934868,1.9014630646136,1.92567704081153,1.87151162869407,1.82133859521955,1.79932863062865,1.7484578433417,1.76523364840577
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Demand|Buildings|Commercial|Heating","Mt CO2/yr",148.487257210519,131.238768373193,102.047447499109,101.072935378084,100.758151059526,95.0855712356646,88.9316990066951,81.3917656752048,68.369611352939,66.52999043476
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Demand|Buildings|Residential","Mt CO2/yr",322.014045993694,293.864860320108,262.598706381941,249.671301006883,229.894923238556,197.740059318398,174.503735652014,161.082460438134,149.207780342789,139.503353562786
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Demand|Buildings|Residential|Appliances","Mt CO2/yr",110.815564573301,88.3572594740836,76.9463595270504,73.6274650183542,71.733012436601,64.9314690867706,60.1185743748827,63.7925322488682,66.6194099498769,67.8444647126096
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Demand|Buildings|Residential|Heating","Mt CO2/yr",208.513331604289,189.939220673725,176.081623043058,168.362940286778,150.564914177165,125.094876580009,106.366235000429,88.2699413775851,73.8269903778187,63.03050106811
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Demand|Buildings|Residential|Other","Mt CO2/yr",2.68514981610367,15.5683801722999,9.57072381183237,7.68089570175155,7.59699662479084,7.71371365161852,8.01892627670267,9.01998681168031,8.76138001509346,8.62838778206668
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Demand|Industry","Mt CO2/yr",69.9232245566562,51.2368529578953,52.1771070100396,53.5677972486326,60.9621485882846,63.8612967241064,66.8733401227407,70.8838632900691,75.1350090950584,78.3848679131486
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Cement and lime","Mt CO2/yr",50.3177027743362,32.3473469073343,32.3473538740016,32.6317039786849,37.1979199589247,39.0752369075013,41.4951309213416,43.5171311169449,46.3785049315848,49.1112187152356
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture","Mt CO2/yr",19.60552178232,18.889506050561,19.829753136038,20.9360932699477,23.7642286293599,24.7860598166051,25.378209201399,27.3667321731243,28.7565041634737,29.2736491979129
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture|Crops","Mt CO2/yr",19.60552178232,18.889506050561,19.829753136038,20.9360932699477,23.7642286293599,24.7860598166051,25.378209201399,27.3667321731243,28.7565041634737,29.2736491979129
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Demand|Transportation","Mt CO2/yr",1999.20465769462,1880.21213845766,1900.78079090005,1701.49173917179,1673.1015327626,1384.70439214021,1139.85722752154,928.925606806259,794.505517336374,698.023546345471
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Demand|Transportation|Freight","Mt CO2/yr",580.15563682689,559.196864720756,560.820429333127,509.987886779844,509.956475392258,454.428358923598,395.550248179722,365.367959138071,324.211821658249,291.282103932665
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Demand|Transportation|Freight|Road","Mt CO2/yr",422.769051439309,403.220515182288,404.737862655663,362.487579397625,360.895714722771,314.063899714533,264.719922196025,248.954270283538,220.465099400628,195.190805631244
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",1419.04902086773,1321.0152737369,1339.96036156692,1191.50385239195,1163.14505737034,930.276033216613,744.306979341821,563.557647668188,470.293695678125,406.741442412806
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",52.5478278302875,43.3244574449883,46.2687613734628,42.6922215970575,44.3679654835857,42.0002564078678,40.2781995403681,37.5323502823795,34.2297833314332,31.9642116734184
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Demand|Transportation|Passenger|Road","Mt CO2/yr",1164.20945683922,1110.7120851973,1115.45686588683,974.445617586387,926.968637470423,709.230082162379,530.818268180163,363.836585936684,287.896488688239,235.723234929274
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Demand|Transportation|Pipeline","Mt CO2/yr",29.7033027003,34.0893697657,34.15228977142,35.05725985369,35.3155032105,34.54509980713,33.47685304335,33.80003307273,34.41218312838,35.5861032351
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Supply","Mt CO2/yr",2702.2791326135,2523.3218842028,2189.98222259673,1499.26526928527,1235.23575291213,916.79369028305,863.479069266777,827.45400058503,806.751848084855,803.8804863553
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Supply|Biomass Liquids","Mt CO2/yr",1.01176552127263,2.92804474282835,4.11400734520286,3.8195523622764,3.84537182499703,3.43315321839318,2.07444698723455,-1.0994034292025,-3.15826308505334,-5.21281651336439
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",2522.0660589712,2375.11323075598,1985.39491009335,1314.58250022106,1062.92130681477,751.360170559164,714.235681190919,696.544727810035,705.70304247709,734.824910120253
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Supply|Hydrogen","Mt CO2/yr",0,0,0,0.0108724874764212,0.588713923851745,5.73826085651514,10.3671098252084,24.0275100559251,31.2827697782313,39.4684186216562
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Energy|Supply|Synthetic Liquids","Mt CO2/yr",180.213073642299,148.208653446822,204.58731250338,184.67189657673,171.725732173513,159.695258867371,138.87627825065,106.88176271907,69.7660358295333,29.5871576133905
"GCAM-USA v6.0","IRA","United States","Emissions|CO2|Industrial Processes","Mt CO2/yr",90.5936767050999,58.3924426322368,58.2824854331307,58.9315963013461,66.8027193637588,69.8574663533997,72.8081060425921,73.6091179404694,76.0312345830655,78.5057205607915
"GCAM-USA v6.0","IRA","United States","Emissions|F-Gases","Mt CO2-equiv/yr",84.8359351596074,114.012769240533,124.138537607196,123.966614670045,131.064538217577,128.29886137451,119.234298531318,111.847607355976,103.021598426004,105.118805693894
"GCAM-USA v6.0","IRA","United States","Emissions|N2O","kt N2O/yr",1534.93293815264,1519.48292767305,1521.46764065784,1552.55139264475,1669.03598140724,1732.33375185044,1778.94495748964,1866.25014713802,1928.19938187733,1980.97310460339
"GCAM-USA v6.0","IRA","United States","Emissions|N2O|AFOLU","kt N2O/yr",1183.9215427359,1211.87088039879,1297.13713740655,1347.49306494552,1456.90385276054,1525.84845113321,1573.50568410109,1658.71401733898,1715.69342566576,1764.78739772615
"GCAM-USA v6.0","IRA","United States","Emissions|N2O|Energy","kt N2O/yr",351.011395416739,307.61204727426,224.33050325129,205.058327699229,212.132128646698,206.485300717236,205.439273388542,207.536129799036,212.505956211573,216.185706877241
"GCAM-USA v6.0","IRA","United States","Emissions|NH3","Mt NH3/yr",3.48060547257535,3.7337569169316,3.37703020815391,3.48060926005056,3.73662887304394,3.9173496123863,4.09527001043842,4.2880238625406,4.39472331433955,4.48693937976202
"GCAM-USA v6.0","IRA","United States","Emissions|NOx","Mt NOx/yr",20.6087275044693,14.8365155292383,12.0544916925791,9.88268900866727,9.27073142554761,8.14352995679871,6.87033552856458,6.50012795081979,6.34638620505852,6.24737426695801
"GCAM-USA v6.0","IRA","United States","Emissions|OC","Mt OC/yr",0.621130244234276,0.569351841875557,0.787253577103959,0.668913974691648,0.653238200222827,0.585710206485984,0.643097812377125,0.563115770227537,0.539014219562154,0.455437833168775
"GCAM-USA v6.0","IRA","United States","Emissions|Sulfur","Mt SO2/yr",14.809538547805,8.48567990631347,4.35911909995972,2.52874433067853,2.41600793042163,2.17390643577403,1.95925993201616,1.92765269143039,1.90254212638572,1.90138061686132
"GCAM-USA v6.0","IRA","United States","Emissions|VOC","Mt VOC/yr",12.6812139163024,10.3046658003142,10.8019129511001,8.63161416658354,8.41123028148736,7.96599608478957,8.16782371511039,7.90837711997772,7.88061394735777,7.62909961706838
"GCAM-USA v6.0","IRA","United States","Final Energy","EJ/yr",49.055578239985,47.7335070209697,47.8571695413944,44.4113364732345,44.8791414655448,41.4438545073967,38.7762000685549,37.9882524111021,38.2759915988493,38.781480608093
"GCAM-USA v6.0","IRA","United States","Final Energy|Biomass Liquids","EJ/yr",0.58086586213,0.61544025439,0.5256083857,0.487027623363,0.4629283154121,0.4269135724581,0.4326337457962,0.4609293387485,0.4917788048077,0.49824979181144
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings","EJ/yr",20.124048477172,20.249136486963,19.645871500529,19.0396025038071,19.4407321752896,19.1429145064903,18.9850301777773,19.0260993681382,19.1611520163675,19.4508667947117
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Biomass Liquids","EJ/yr",0.57632859583,0.61249580649,0.5226639386,0.484012015083,0.4595107203941,0.4232525045841,0.4275161185932,0.4534412128075,0.4826440688172,0.4880454357477
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Coal","EJ/yr",0.088031590247,0.0631666928,0.0281299887,0.02171319645,0.01822335959,0.01406498968,0.00990663178,0.00641680469,0,0
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Commercial","EJ/yr",8.58240480484,8.718529321367,8.873924536017,8.81987957212,9.282705086572,9.3759723761639,9.4200376676019,9.5528130142503,9.64314823684695,9.866956069149
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Commercial|Appliances|Electricity","EJ/yr",1.2227904628,1.4188431128,1.1647060709,1.181675996522,1.295221155686,1.3634433275219,1.4255482572029,1.4734482753903,1.52669963627335,1.5475969019815
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Commercial|Appliances|Gas","EJ/yr",0.6923566412,0.9133566205,0.6438982866,0.63510549655,0.64335132679,0.63013171433,0.6101650174,0.61310298202,0.610703167158,0.633004464507
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Commercial|Appliances|Oil","EJ/yr",0.0497806164164125,0.0312284956871991,0.0561601457870038,0.0574467820431747,0.0609953651425728,0.0569603242233014,0.0454166426036771,0.0281793371171765,0.0122625464978806,0.0067106097502856
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Commercial|Biomass Liquids","EJ/yr",0.11277453023,0.10166324179,0.1033091995,0.10251177988,0.11185476297,0.12324628211,0.14609635715,0.17375721708,0.20366749805,0.21252957184
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Commercial|Cooling|Electricity","EJ/yr",0.5884625454,0.6296199972,0.591139268,0.59900475772,0.63679223542,0.64238716596,0.64972875121,0.64898128777,0.657073133914,0.6759828053
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Commercial|Electricity","EJ/yr",4.81927103599,4.984653756447,5.077171678617,5.164506478985,5.547132475308,5.6834725303299,5.7851388310409,5.9461859218163,6.23731309518435,6.4433627921755
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Commercial|Gas","EJ/yr",2.91384324286,3.00199598203,3.1202529285,2.958041989265,2.982968185404,2.931377288974,2.851948571221,2.801724821651,2.6305104623096,2.6455459874675
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Commercial|Heating|Biomass Liquids","EJ/yr",0.11277453023,0.10166324179,0.1033091995,0.10251177988,0.11185476297,0.12324628211,0.14609635715,0.17375721708,0.20366749805,0.21252957184
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Commercial|Heating|Electricity","EJ/yr",0.21566932579,0.134438640447,0.192722506717,0.218542021543,0.266479140802,0.308987154448,0.370650407308,0.421790554716,0.528161173227,0.576424759194
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Commercial|Heating|Gas","EJ/yr",2.0428561192,1.9489720703,1.7809942504,1.68887023135,1.68353728237,1.62670145641,1.560772728303,1.482815193783,1.319192802914,1.314059490332
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Commercial|Heating|Oil","EJ/yr",0.520161642466149,0.371176672898718,0.152556536708354,0.167091881979342,0.182494613235454,0.175373499411979,0.148553674141396,0.0990016335128422,0.0458529326224985,0.0269250417440428
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Commercial|Lighting|Electricity","EJ/yr",1.400581202,0.911346306,1.029222302,0.9769485682,0.9482998504,0.8510408424,0.71680485832,0.71668650594,0.72784183877,0.7467178247
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Commercial|Oil","EJ/yr",0.649925225299278,0.551582135484567,0.521081526361356,0.547311655168488,0.59465254599819,0.595600295420042,0.586199743617509,0.507515263585423,0.389702492561781,0.33174375579833
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Commercial|Other|Electricity","EJ/yr",1.3917675,1.8904057,2.099381531,2.188335135,2.400340093,2.51761404,2.622406557,2.685279298,2.797537313,2.896640501
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Commercial|Other|Gas","EJ/yr",0.1410065,0.1066202,0.6586881,0.597546497,0.619094738,0.638599592,0.646029928,0.671248478,0.667033359,0.664578703
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Commercial|Other|Oil","EJ/yr",0.0799829664167164,0.14917696689865,0.312364843865998,0.322772991145972,0.351162567620163,0.363266471784761,0.392229426872436,0.380334292955405,0.331587013441401,0.298108104304002
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Electricity","EJ/yr",9.95659183281,10.402155358717,10.316071512757,10.3213741617486,11.0082260376762,11.3413435504169,11.6866344616949,11.9787711064513,12.5097078826955,12.9461933998096
"GCAM-USA v6.0","IRA","United States","Final Energy|Buildings|Gas","EJ/yr",7.599305300795,7.626558438199,7.617223309141,7.0680134257349,6.8023214718734,6.2839492478799,5.844732383158,5.6290675278353,5.32031219950547,5.22194174070611
