"figure_num","model","scenario","unit","variable","label","year","value"
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,2.62803398015605e-06
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,1191.69380802783
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2030,258.546299340115
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Hydrogen","Hydrogen",2030,3.22825361774531e-07
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2030,779.189040938261
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2030,527.004999145144
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2030,630.906850020765
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2035,3.50283408994738
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,57.4404622722988
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,1.26393492971541e-06
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,594.478298623093
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,3.02618326131492e-06
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,1365.73746129662
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2035,276.185339162279
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Hydrogen","Hydrogen",2035,1.91870740168236e-07
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2035,782.68857694669
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2035,578.446611992105
"E.18.GenerationbyModel","REGEN-EPRI","No IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2035,643.989060601551
"E.18.GenerationbyModel","RIO-REPEAT","IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,39.999277461024
"E.18.GenerationbyModel","RIO-REPEAT","IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,474.99141984966
"E.18.GenerationbyModel","RIO-REPEAT","IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,4.999909682628
"E.18.GenerationbyModel","RIO-REPEAT","IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,811.985332458787
"E.18.GenerationbyModel","RIO-REPEAT","IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2030,296.994635148103
"E.18.GenerationbyModel","RIO-REPEAT","IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2030,793.985657601326
"E.18.GenerationbyModel","RIO-REPEAT","IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2030,947.982875826269
"E.18.GenerationbyModel","RIO-REPEAT","IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2030,1736.96862374497
"E.18.GenerationbyModel","RIO-REPEAT","IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,30.9994400322936
"E.18.GenerationbyModel","RIO-REPEAT","IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,235.995737020042
"E.18.GenerationbyModel","RIO-REPEAT","IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,1.9999638730512
"E.18.GenerationbyModel","RIO-REPEAT","IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,444.991961753892
"E.18.GenerationbyModel","RIO-REPEAT","IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2035,272.995068671489
"E.18.GenerationbyModel","RIO-REPEAT","IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2035,786.985784045647
"E.18.GenerationbyModel","RIO-REPEAT","IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2035,2119.96170543427
"E.18.GenerationbyModel","RIO-REPEAT","IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2035,2370.9571715022
"E.18.GenerationbyModel","RIO-REPEAT","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,40.9992593975496
"E.18.GenerationbyModel","RIO-REPEAT","No IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,653.988186487742
"E.18.GenerationbyModel","RIO-REPEAT","No IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,3.9999277461024
"E.18.GenerationbyModel","RIO-REPEAT","No IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,971.982442302883
"E.18.GenerationbyModel","RIO-REPEAT","No IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2030,303.994508703782
"E.18.GenerationbyModel","RIO-REPEAT","No IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2030,794.985639537852
"E.18.GenerationbyModel","RIO-REPEAT","No IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2030,746.986506584623
"E.18.GenerationbyModel","RIO-REPEAT","No IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2030,1094.98022049553
"E.18.GenerationbyModel","RIO-REPEAT","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,39.999277461024
"E.18.GenerationbyModel","RIO-REPEAT","No IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,492.991094707121
"E.18.GenerationbyModel","RIO-REPEAT","No IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,2.9999458095768
"E.18.GenerationbyModel","RIO-REPEAT","No IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,837.984862808453
"E.18.GenerationbyModel","RIO-REPEAT","No IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2035,298.994599021154
"E.18.GenerationbyModel","RIO-REPEAT","No IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2035,788.985747918698
"E.18.GenerationbyModel","RIO-REPEAT","No IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2035,1284.9767884354
"E.18.GenerationbyModel","RIO-REPEAT","No IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2035,1393.97481951669
"E.18.GenerationbyModel","ReEDS-NREL","IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,16.1483483570138
"E.18.GenerationbyModel","ReEDS-NREL","IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,269.384440793865
"E.18.GenerationbyModel","ReEDS-NREL","IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,72.0564687058277
"E.18.GenerationbyModel","ReEDS-NREL","IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,731.778380230217
"E.18.GenerationbyModel","ReEDS-NREL","IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2030,302.802232032369
"E.18.GenerationbyModel","ReEDS-NREL","IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2030,738.383911991177
"E.18.GenerationbyModel","ReEDS-NREL","IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2030,996.23636866845
"E.18.GenerationbyModel","ReEDS-NREL","IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2030,1273.87607965172
"E.18.GenerationbyModel","ReEDS-NREL","IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,15.4742958526765
"E.18.GenerationbyModel","ReEDS-NREL","IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,290.122006610218
"E.18.GenerationbyModel","ReEDS-NREL","IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,62.4417794496393
"E.18.GenerationbyModel","ReEDS-NREL","IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,517.103265777699
"E.18.GenerationbyModel","ReEDS-NREL","IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2035,302.033290829059
"E.18.GenerationbyModel","ReEDS-NREL","IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2035,722.816672550963
"E.18.GenerationbyModel","ReEDS-NREL","IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2035,1275.4353580835
"E.18.GenerationbyModel","ReEDS-NREL","IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2035,1574.74714683356
"E.18.GenerationbyModel","ReEDS-NREL","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,17.5386902819623
"E.18.GenerationbyModel","ReEDS-NREL","No IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,0
"E.18.GenerationbyModel","ReEDS-NREL","No IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,696.413423810755
"E.18.GenerationbyModel","ReEDS-NREL","No IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,1303.159476585
"E.18.GenerationbyModel","ReEDS-NREL","No IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2030,302.31975295862
"E.18.GenerationbyModel","ReEDS-NREL","No IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2030,762.482534985771
"E.18.GenerationbyModel","ReEDS-NREL","No IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2030,504.387027234714
"E.18.GenerationbyModel","ReEDS-NREL","No IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2030,686.121359774013
"E.18.GenerationbyModel","ReEDS-NREL","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,16.4029135884461
"E.18.GenerationbyModel","ReEDS-NREL","No IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,0
"E.18.GenerationbyModel","ReEDS-NREL","No IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,637.858233126475
"E.18.GenerationbyModel","ReEDS-NREL","No IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,1295.59917138374
"E.18.GenerationbyModel","ReEDS-NREL","No IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2035,303.647597995617
"E.18.GenerationbyModel","ReEDS-NREL","No IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2035,762.482534985771
"E.18.GenerationbyModel","ReEDS-NREL","No IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2035,589.23619449234
"E.18.GenerationbyModel","ReEDS-NREL","No IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2035,831.296511055792
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2030,0
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,18.9028774310784
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,1.02220375733728e-08
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,267.69816713144
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,2.8888367055184e-08
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,860.550431299632
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Geothermal","Geothermal",2030,3.27743551928021
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2030,302.287975641367
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2030,746.513114580326
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2030,726.869658304694
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2030,1360.75489126152
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2035,0
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,18.2383411017969
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,2.8332821534892e-08
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,190.233555881183
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,6.9165417276354e-08
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,736.564637343192
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Geothermal","Geothermal",2035,3.27743551928021
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2035,302.851426018867
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2035,721.659549085736
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2035,824.56630686524
"E.18.GenerationbyModel","USREP-ReEDS","IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2035,1635.37808802282
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2030,0
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,24.4711015700096
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,9.4720511209786e-09
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,599.991477706861
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,2.04996296987748e-08
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,1356.49317407766
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Geothermal","Geothermal",2030,5.10681330709779
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2030,300.677255014881
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2030,762.482535000788
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2030,536.689688955535
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2030,664.57814130402
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2035,0
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,23.5262441932805
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,2.16940525674026e-08
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,478.289864433881
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,6.0276688951682e-08
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,1481.48093382368
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Geothermal","Geothermal",2035,5.10681358487055
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Hydro","Hydro",2035,301.438434320645
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Nuclear","Nuclear",2035,762.482535000788
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Solar","Solar",2035,592.468633875791
"E.18.GenerationbyModel","USREP-ReEDS","No IRA","TWh","Secondary Energy|Electricity|Wind","Wind",2035,750.972608191589
