"figure_num","model","scenario","variable","unit","label","year","value"
"F.3.1.gen_bytype","REGEN-EPRI","No IRA","Secondary Energy|Electricity","TWh","Total_High",2030,1762.87957971659
"F.3.1.gen_bytype","RIO-REPEAT","No IRA","Secondary Energy|Electricity","TWh","Total_High",2030,1541.1228
"F.3.1.gen_bytype","ReEDS-NREL","No IRA","Secondary Energy|Electricity","TWh","Total_High",2030,1895.22942942338
"F.3.1.gen_bytype","NEMS-EIA","No IRA","Secondary Energy|Electricity","TWh","Total_High",2030,2075.9145597904
"F.3.1.gen_bytype","USREP-ReEDS","IRA","Secondary Energy|Electricity","TWh","Total_High",2030,1069.37333819089
"F.3.1.gen_bytype","EPS-EI","IRA","Secondary Energy|Electricity","TWh","Total_High",2030,1133.7018151998
"F.3.1.gen_bytype","GCAM-CGS","IRA","Secondary Energy|Electricity","TWh","Total_High",2030,1385.42209978966
"F.3.1.gen_bytype","GCAM-PNNL","IRA","Secondary Energy|Electricity","TWh","Total_High",2030,1563.34312851111
"F.3.1.gen_bytype","Haiku-RFF","IRA","Secondary Energy|Electricity","TWh","Total_High",2030,1208.61693247714
"F.3.1.gen_bytype","IPM-NRDC","IRA","Secondary Energy|Electricity","TWh","Total_High",2030,1751.78561833655
"F.3.1.gen_bytype","IPM-EPA","IRA","Secondary Energy|Electricity","TWh","Total_High",2030,1892.85796917018
"F.3.1.gen_bytype","MARKAL-NETL","IRA","Secondary Energy|Electricity","TWh","Total_High",2030,2403.69644073339
"F.3.1.gen_bytype","NEMS-RHG","IRA","Secondary Energy|Electricity","TWh","Total_High",2030,908.7273487628
"F.3.1.gen_bytype","NEMS-OP","IRA","Secondary Energy|Electricity","TWh","Total_High",2030,1271.71132284525
"F.3.1.gen_bytype","REGEN-EPRI","IRA","Secondary Energy|Electricity","TWh","Total_High",2030,1693.98926528402
"F.3.1.gen_bytype","RIO-REPEAT","IRA","Secondary Energy|Electricity","TWh","Total_High",2030,1219.8186
"F.3.1.gen_bytype","ReEDS-NREL","IRA","Secondary Energy|Electricity","TWh","Total_High",2030,761.888432173774
"F.3.1.gen_bytype","NEMS-EIA","IRA","Secondary Energy|Electricity","TWh","Total_High",2030,1432.11018698321
"F.3.1.gen_bytype","USREP-ReEDS","No IRA","Secondary Energy|Electricity","TWh","Total_High",2035,1857.50431557017
"F.3.1.gen_bytype","EPS-EI","No IRA","Secondary Energy|Electricity","TWh","Total_High",2035,2119.1973936
"F.3.1.gen_bytype","GCAM-CGS","No IRA","Secondary Energy|Electricity","TWh","Total_High",2035,2400.51562762174
"F.3.1.gen_bytype","GCAM-PNNL","No IRA","Secondary Energy|Electricity","TWh","Total_High",2035,2201.1048479
"F.3.1.gen_bytype","Haiku-RFF","No IRA","Secondary Energy|Electricity","TWh","Total_High",2035,1665.83068004747
"F.3.1.gen_bytype","IPM-NRDC","No IRA","Secondary Energy|Electricity","TWh","Total_High",2035,2266.35725895652
"F.3.1.gen_bytype","IPM-EPA","No IRA","Secondary Energy|Electricity","TWh","Total_High",2035,2226.13747355988
"F.3.1.gen_bytype","MARKAL-NETL","No IRA","Secondary Energy|Electricity","TWh","Total_High",2035,2561.77381052852
"F.3.1.gen_bytype","NEMS-RHG","No IRA","Secondary Energy|Electricity","TWh","Total_High",2035,1546.0924158526
"F.3.1.gen_bytype","NEMS-OP","No IRA","Secondary Energy|Electricity","TWh","Total_High",2035,1808.5870949426
"F.3.1.gen_bytype","REGEN-EPRI","No IRA","Secondary Energy|Electricity","TWh","Total_High",2035,1857.92605785169
"F.3.1.gen_bytype","RIO-REPEAT","No IRA","Secondary Energy|Electricity","TWh","Total_High",2035,1261.5218
"F.3.1.gen_bytype","ReEDS-NREL","No IRA","Secondary Energy|Electricity","TWh","Total_High",2035,1832.56403046823
"F.3.1.gen_bytype","NEMS-EIA","No IRA","Secondary Energy|Electricity","TWh","Total_High",2035,1973.6778437572
"F.3.1.gen_bytype","USREP-ReEDS","IRA","Secondary Energy|Electricity","TWh","Total_High",2035,878.435195129722
"F.3.1.gen_bytype","EPS-EI","IRA","Secondary Energy|Electricity","TWh","Total_High",2035,692.2643642236
"F.3.1.gen_bytype","GCAM-CGS","IRA","Secondary Energy|Electricity","TWh","Total_High",2035,1128.95439462463
"F.3.1.gen_bytype","GCAM-PNNL","IRA","Secondary Energy|Electricity","TWh","Total_High",2035,1416.84065572778
"F.3.1.gen_bytype","Haiku-RFF","IRA","Secondary Energy|Electricity","TWh","Total_High",2035,1106.15165929197
"F.3.1.gen_bytype","IPM-NRDC","IRA","Secondary Energy|Electricity","TWh","Total_High",2035,1703.49025081742
"F.3.1.gen_bytype","IPM-EPA","IRA","Secondary Energy|Electricity","TWh","Total_High",2035,1313.51894805677
"F.3.1.gen_bytype","MARKAL-NETL","IRA","Secondary Energy|Electricity","TWh","Total_High",2035,1545.33121515287
"F.3.1.gen_bytype","NEMS-RHG","IRA","Secondary Energy|Electricity","TWh","Total_High",2035,1091.8581758826
"F.3.1.gen_bytype","NEMS-OP","IRA","Secondary Energy|Electricity","TWh","Total_High",2035,872.939151391611
"F.3.1.gen_bytype","REGEN-EPRI","IRA","Secondary Energy|Electricity","TWh","Total_High",2035,969.498863953602
"F.3.1.gen_bytype","RIO-REPEAT","IRA","Secondary Energy|Electricity","TWh","Total_High",2035,645.4518
"F.3.1.gen_bytype","ReEDS-NREL","IRA","Secondary Energy|Electricity","TWh","Total_High",2035,549.302716182023
"F.3.1.gen_bytype","NEMS-EIA","IRA","Secondary Energy|Electricity","TWh","Total_High",2035,1316.39850942289
"F.3.1.gen_bytype","USREP-ReEDS","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,722.694001038333
"F.3.1.gen_bytype","USREP-ReEDS","IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,707.557910953444
"F.3.1.gen_bytype","EPS-EI","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,656.84501946
"F.3.1.gen_bytype","EPS-EI","IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,760.4133054
"F.3.1.gen_bytype","GCAM-CGS","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,747.503061893322
"F.3.1.gen_bytype","GCAM-CGS","IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,699.783266982461
"F.3.1.gen_bytype","GCAM-PNNL","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,741.453408888889
"F.3.1.gen_bytype","GCAM-PNNL","IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,741.453408888889
"F.3.1.gen_bytype","Haiku-RFF","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,668.189131848995
"F.3.1.gen_bytype","Haiku-RFF","IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,668.189131848995
"F.3.1.gen_bytype","IPM-NRDC","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,482.943697805062
"F.3.1.gen_bytype","IPM-NRDC","IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,642.560502040383
"F.3.1.gen_bytype","IPM-EPA","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,595.675284762178
"F.3.1.gen_bytype","IPM-EPA","IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,695.42890875653
"F.3.1.gen_bytype","MARKAL-NETL","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,755.886901375704
"F.3.1.gen_bytype","MARKAL-NETL","IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,755.886901375704
"F.3.1.gen_bytype","NEMS-RHG","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,643.6720135776
"F.3.1.gen_bytype","NEMS-RHG","IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,715.4600546534
"F.3.1.gen_bytype","NEMS-OP","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,630.1220145584
"F.3.1.gen_bytype","NEMS-OP","IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,736.0406312434
"F.3.1.gen_bytype","REGEN-EPRI","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,738.528713395792
"F.3.1.gen_bytype","REGEN-EPRI","IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,741.127414858133
"F.3.1.gen_bytype","RIO-REPEAT","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,753.501
"F.3.1.gen_bytype","RIO-REPEAT","IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,752.5532
"F.3.1.gen_bytype","ReEDS-NREL","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,722.694001024101
"F.3.1.gen_bytype","ReEDS-NREL","IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,699.852913560426
"F.3.1.gen_bytype","NEMS-EIA","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,725.5761875418
"F.3.1.gen_bytype","NEMS-EIA","IRA","Secondary Energy|Electricity","TWh","Nuclear",2030,718.4481353756
"F.3.1.gen_bytype","USREP-ReEDS","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,722.694001038333
"F.3.1.gen_bytype","USREP-ReEDS","IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,684.001276063
"F.3.1.gen_bytype","EPS-EI","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,603.14267146
"F.3.1.gen_bytype","EPS-EI","IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,39.27157171
"F.3.1.gen_bytype","GCAM-CGS","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,747.313237096958
"F.3.1.gen_bytype","GCAM-CGS","IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,720.418459762683
"F.3.1.gen_bytype","GCAM-PNNL","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,741.453408888889
"F.3.1.gen_bytype","GCAM-PNNL","IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,741.453408888889
"F.3.1.gen_bytype","Haiku-RFF","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,530.099885616411
"F.3.1.gen_bytype","Haiku-RFF","IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,530.099885616411
"F.3.1.gen_bytype","IPM-NRDC","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,64.3043851582201
"F.3.1.gen_bytype","IPM-NRDC","IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,71.8498173662706
"F.3.1.gen_bytype","IPM-EPA","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,461.124738515234
"F.3.1.gen_bytype","IPM-EPA","IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,625.87702606782
"F.3.1.gen_bytype","MARKAL-NETL","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,755.886901375704
"F.3.1.gen_bytype","MARKAL-NETL","IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,755.886901375704
"F.3.1.gen_bytype","NEMS-RHG","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,592.100621378
"F.3.1.gen_bytype","NEMS-RHG","IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,176.7717573188
"F.3.1.gen_bytype","NEMS-OP","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,566.4897166586
"F.3.1.gen_bytype","NEMS-OP","IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,658.3330635644
"F.3.1.gen_bytype","REGEN-EPRI","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,741.845633539683
"F.3.1.gen_bytype","REGEN-EPRI","IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,721.628453094105
"F.3.1.gen_bytype","RIO-REPEAT","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,747.8142
"F.3.1.gen_bytype","RIO-REPEAT","IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,745.9186
"F.3.1.gen_bytype","ReEDS-NREL","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,722.694001024101
"F.3.1.gen_bytype","ReEDS-NREL","IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,685.098017494303
"F.3.1.gen_bytype","NEMS-EIA","No IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,708.1948406624
"F.3.1.gen_bytype","NEMS-EIA","IRA","Secondary Energy|Electricity","TWh","Nuclear",2035,663.7921697792
"F.3.1.gen_bytype","USREP-ReEDS","No IRA","Secondary Energy|Electricity","TWh","Solar",2030,508.683675786611
"F.3.1.gen_bytype","USREP-ReEDS","IRA","Secondary Energy|Electricity","TWh","Solar",2030,688.939506782333
"F.3.1.gen_bytype","EPS-EI","No IRA","Secondary Energy|Electricity","TWh","Solar",2030,509.9505208
"F.3.1.gen_bytype","EPS-EI","IRA","Secondary Energy|Electricity","TWh","Solar",2030,1016.6083104716
"F.3.1.gen_bytype","GCAM-CGS","No IRA","Secondary Energy|Electricity","TWh","Solar",2030,567.826037251255
"F.3.1.gen_bytype","GCAM-CGS","IRA","Secondary Energy|Electricity","TWh","Solar",2030,873.771041352591
