"figure_num","model","scenario","variable","unit","label","year","value"
"F.2.2.trn_projections_direct_indirect","NEMS-OP","IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2030,34.757114
"F.2.2.trn_projections_direct_indirect","NEMS-OP","IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2035,40.808662
"F.2.2.trn_projections_direct_indirect","NEMS-OP","No IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2025,11.361979
"F.2.2.trn_projections_direct_indirect","NEMS-OP","No IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2030,35.254364
"F.2.2.trn_projections_direct_indirect","NEMS-OP","No IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2035,62.4646
"F.2.2.trn_projections_direct_indirect","NEMS-RHG","IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2025,10.8847667021091
"F.2.2.trn_projections_direct_indirect","NEMS-RHG","IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2030,15.9364978271516
"F.2.2.trn_projections_direct_indirect","NEMS-RHG","IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2035,41.0169662293887
"F.2.2.trn_projections_direct_indirect","NEMS-RHG","No IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2025,9.56870456612997
"F.2.2.trn_projections_direct_indirect","NEMS-RHG","No IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2030,21.9900832982087
"F.2.2.trn_projections_direct_indirect","NEMS-RHG","No IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2035,38.2881429194613
"F.2.2.trn_projections_direct_indirect","REGEN-EPRI","IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2025,46.0737559622314
"F.2.2.trn_projections_direct_indirect","REGEN-EPRI","IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2030,69.9792554816793
"F.2.2.trn_projections_direct_indirect","REGEN-EPRI","IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2035,50.4845842015349
"F.2.2.trn_projections_direct_indirect","REGEN-EPRI","No IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2025,38.546502674665
"F.2.2.trn_projections_direct_indirect","REGEN-EPRI","No IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2030,63.5157373919414
"F.2.2.trn_projections_direct_indirect","REGEN-EPRI","No IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2035,94.3025304878345
"F.2.2.trn_projections_direct_indirect","RIO-REPEAT","IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2025,39.6000371425034
"F.2.2.trn_projections_direct_indirect","RIO-REPEAT","IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2030,64.8748320644872
"F.2.2.trn_projections_direct_indirect","RIO-REPEAT","IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2035,63.9319727891156
"F.2.2.trn_projections_direct_indirect","RIO-REPEAT","No IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2025,33.4843672147484
"F.2.2.trn_projections_direct_indirect","RIO-REPEAT","No IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2030,65.0814196242171
"F.2.2.trn_projections_direct_indirect","RIO-REPEAT","No IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2035,98.1362872742545
"F.2.2.trn_projections_direct_indirect","USREP-ReEDS","IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2025,8.621084879
"F.2.2.trn_projections_direct_indirect","USREP-ReEDS","IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2030,19.56279778
"F.2.2.trn_projections_direct_indirect","USREP-ReEDS","IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2035,31.96406401
"F.2.2.trn_projections_direct_indirect","USREP-ReEDS","No IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2025,8.377264585
"F.2.2.trn_projections_direct_indirect","USREP-ReEDS","No IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2030,35.43596773
"F.2.2.trn_projections_direct_indirect","USREP-ReEDS","No IRA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr","Indirect Transportation Emissions",2035,63.80710176
