"figure_num","model","scenario","unit","variable","label","year","value"
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,79.9593508633928
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,0.0885804828037619
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,469.960200141648
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Hydro","Hydro",2030,80.6399159778325
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2030,96.3645669935104
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Solar","Solar",2030,242.861908732576
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2030,72.4030199934975
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Wind","Wind",2030,184.731945214674
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2035,0.813798977467824
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,6.79770590318986
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,28.3258764825241
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,27.1162667401381
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,0.0885808630839431
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,449.480158173508
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Hydro","Hydro",2035,80.6399159778325
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2035,96.3645669930306
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Solar","Solar",2035,382.300623363171
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2035,154.775291083425
"E.19.CapacitybyModel","REGEN-EPRI","IRA","GW","Capacity|Electricity|Wind","Wind",2035,340.426945293562
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2030,5.76440020857196e-08
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,6.83885183062177
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,2.09121896652393e-06
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,117.294347326514
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,1.99056574003933e-06
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,452.548910843169
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Hydro","Hydro",2030,80.6399159778325
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2030,96.3645669985104
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Solar","Solar",2030,226.415411539492
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2030,52.5288484264331
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Wind","Wind",2030,184.126367572262
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2035,0.559135083588235
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,6.92287754057925
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,2.59286647723472e-06
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,99.383530149797
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,3.07695183520916e-06
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,491.087894871873
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Hydro","Hydro",2035,80.6399159778325
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2035,96.3645669987952
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Solar","Solar",2035,249.698021990168
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2035,54.7939576820241
"E.19.CapacitybyModel","REGEN-EPRI","No IRA","GW","Capacity|Electricity|Wind","Wind",2035,182.027757020124
"E.19.CapacitybyModel","RIO-REPEAT","IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,8
"E.19.CapacitybyModel","RIO-REPEAT","IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,108
"E.19.CapacitybyModel","RIO-REPEAT","IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,1
"E.19.CapacitybyModel","RIO-REPEAT","IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,476
"E.19.CapacitybyModel","RIO-REPEAT","IRA","GW","Capacity|Electricity|Hydro","Hydro",2030,85
"E.19.CapacitybyModel","RIO-REPEAT","IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2030,96
"E.19.CapacitybyModel","RIO-REPEAT","IRA","GW","Capacity|Electricity|Other","Other",2030,18
"E.19.CapacitybyModel","RIO-REPEAT","IRA","GW","Capacity|Electricity|Solar","Solar",2030,460
"E.19.CapacitybyModel","RIO-REPEAT","IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2030,91
"E.19.CapacitybyModel","RIO-REPEAT","IRA","GW","Capacity|Electricity|Wind","Wind",2030,445
"E.19.CapacitybyModel","RIO-REPEAT","IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,6
"E.19.CapacitybyModel","RIO-REPEAT","IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,77
"E.19.CapacitybyModel","RIO-REPEAT","IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,1
"E.19.CapacitybyModel","RIO-REPEAT","IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,455
"E.19.CapacitybyModel","RIO-REPEAT","IRA","GW","Capacity|Electricity|Hydro","Hydro",2035,85
"E.19.CapacitybyModel","RIO-REPEAT","IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2035,95
"E.19.CapacitybyModel","RIO-REPEAT","IRA","GW","Capacity|Electricity|Other","Other",2035,9
"E.19.CapacitybyModel","RIO-REPEAT","IRA","GW","Capacity|Electricity|Solar","Solar",2035,975
"E.19.CapacitybyModel","RIO-REPEAT","IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2035,280
"E.19.CapacitybyModel","RIO-REPEAT","IRA","GW","Capacity|Electricity|Wind","Wind",2035,632
"E.19.CapacitybyModel","RIO-REPEAT","No IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,8
"E.19.CapacitybyModel","RIO-REPEAT","No IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,120
"E.19.CapacitybyModel","RIO-REPEAT","No IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,1
"E.19.CapacitybyModel","RIO-REPEAT","No IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,502
"E.19.CapacitybyModel","RIO-REPEAT","No IRA","GW","Capacity|Electricity|Hydro","Hydro",2030,85
"E.19.CapacitybyModel","RIO-REPEAT","No IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2030,95
"E.19.CapacitybyModel","RIO-REPEAT","No IRA","GW","Capacity|Electricity|Other","Other",2030,18
"E.19.CapacitybyModel","RIO-REPEAT","No IRA","GW","Capacity|Electricity|Solar","Solar",2030,360
"E.19.CapacitybyModel","RIO-REPEAT","No IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2030,48
"E.19.CapacitybyModel","RIO-REPEAT","No IRA","GW","Capacity|Electricity|Wind","Wind",2030,293
"E.19.CapacitybyModel","RIO-REPEAT","No IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,8
"E.19.CapacitybyModel","RIO-REPEAT","No IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,102
"E.19.CapacitybyModel","RIO-REPEAT","No IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,1
"E.19.CapacitybyModel","RIO-REPEAT","No IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,506
"E.19.CapacitybyModel","RIO-REPEAT","No IRA","GW","Capacity|Electricity|Hydro","Hydro",2035,85
"E.19.CapacitybyModel","RIO-REPEAT","No IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2035,94
"E.19.CapacitybyModel","RIO-REPEAT","No IRA","GW","Capacity|Electricity|Other","Other",2035,9
"E.19.CapacitybyModel","RIO-REPEAT","No IRA","GW","Capacity|Electricity|Solar","Solar",2035,589
"E.19.CapacitybyModel","RIO-REPEAT","No IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2035,135
"E.19.CapacitybyModel","RIO-REPEAT","No IRA","GW","Capacity|Electricity|Wind","Wind",2035,374
"E.19.CapacitybyModel","ReEDS-NREL","IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,5.8576
"E.19.CapacitybyModel","ReEDS-NREL","IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,38.0686607927057
"E.19.CapacitybyModel","ReEDS-NREL","IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,106.454828766989
"E.19.CapacitybyModel","ReEDS-NREL","IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,402.47686311609
"E.19.CapacitybyModel","ReEDS-NREL","IRA","GW","Capacity|Electricity|Hydro","Hydro",2030,84.4439519
"E.19.CapacitybyModel","ReEDS-NREL","IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2030,94.7068
"E.19.CapacitybyModel","ReEDS-NREL","IRA","GW","Capacity|Electricity|Other","Other",2030,61.2875982217552
"E.19.CapacitybyModel","ReEDS-NREL","IRA","GW","Capacity|Electricity|Solar","Solar",2030,467.69851364674
"E.19.CapacitybyModel","ReEDS-NREL","IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2030,112.039262627448
"E.19.CapacitybyModel","ReEDS-NREL","IRA","GW","Capacity|Electricity|Wind","Wind",2030,354.862614343693
"E.19.CapacitybyModel","ReEDS-NREL","IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,5.0255
"E.19.CapacitybyModel","ReEDS-NREL","IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,40.9927408110956
"E.19.CapacitybyModel","ReEDS-NREL","IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,99.2630645633967
"E.19.CapacitybyModel","ReEDS-NREL","IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,403.017074153551
"E.19.CapacitybyModel","ReEDS-NREL","IRA","GW","Capacity|Electricity|Hydro","Hydro",2035,85.0309019
"E.19.CapacitybyModel","ReEDS-NREL","IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2035,93.9368
"E.19.CapacitybyModel","ReEDS-NREL","IRA","GW","Capacity|Electricity|Other","Other",2035,55.2686857777037
"E.19.CapacitybyModel","ReEDS-NREL","IRA","GW","Capacity|Electricity|Solar","Solar",2035,605.180065873145
"E.19.CapacitybyModel","ReEDS-NREL","IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2035,183.044851676194
"E.19.CapacitybyModel","ReEDS-NREL","IRA","GW","Capacity|Electricity|Wind","Wind",2035,441.777919136079
"E.19.CapacitybyModel","ReEDS-NREL","No IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,5.8576
"E.19.CapacitybyModel","ReEDS-NREL","No IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,0
"E.19.CapacitybyModel","ReEDS-NREL","No IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,155.886747837133
"E.19.CapacitybyModel","ReEDS-NREL","No IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,446.808243188079
"E.19.CapacitybyModel","ReEDS-NREL","No IRA","GW","Capacity|Electricity|Hydro","Hydro",2030,84.0102065375128
"E.19.CapacitybyModel","ReEDS-NREL","No IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2030,94.7068
"E.19.CapacitybyModel","ReEDS-NREL","No IRA","GW","Capacity|Electricity|Other","Other",2030,61.9339648432587
"E.19.CapacitybyModel","ReEDS-NREL","No IRA","GW","Capacity|Electricity|Solar","Solar",2030,239.677495572547
"E.19.CapacitybyModel","ReEDS-NREL","No IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2030,40.3089174865185
"E.19.CapacitybyModel","ReEDS-NREL","No IRA","GW","Capacity|Electricity|Wind","Wind",2030,195.665726439228
"E.19.CapacitybyModel","ReEDS-NREL","No IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,5.0255
"E.19.CapacitybyModel","ReEDS-NREL","No IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,0
"E.19.CapacitybyModel","ReEDS-NREL","No IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,147.486947837133
"E.19.CapacitybyModel","ReEDS-NREL","No IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,469.642142306596
"E.19.CapacitybyModel","ReEDS-NREL","No IRA","GW","Capacity|Electricity|Hydro","Hydro",2035,84.5090615375128
"E.19.CapacitybyModel","ReEDS-NREL","No IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2035,94.7068
"E.19.CapacitybyModel","ReEDS-NREL","No IRA","GW","Capacity|Electricity|Other","Other",2035,54.7317952974949
"E.19.CapacitybyModel","ReEDS-NREL","No IRA","GW","Capacity|Electricity|Solar","Solar",2035,285.290741923585
"E.19.CapacitybyModel","ReEDS-NREL","No IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2035,53.7951783410782
"E.19.CapacitybyModel","ReEDS-NREL","No IRA","GW","Capacity|Electricity|Wind","Wind",2035,231.903880377833
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2030,0
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,6.34519935
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,2.22e-09
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,149.1607858
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,4.92e-09
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,405.8067352
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Geothermal","Geothermal",2030,2.925100003
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Hydro","Hydro",2030,84.14513982
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2030,94.7068
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Solar","Solar",2030,356.0606248
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2030,231.0147516
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Wind","Wind",2030,384.9140239
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2035,6.88e-10
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,5.513099353
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,5.54e-09
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,140.7609858
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,1.21e-08
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,398.8132775
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Geothermal","Geothermal",2035,2.925100006
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Hydro","Hydro",2035,84.38111353
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2035,94.7068
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Solar","Solar",2035,407.5350727
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2035,274.6915381
"E.19.CapacitybyModel","USREP-ReEDS","IRA","GW","Capacity|Electricity|Wind","Wind",2035,457.5834749
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2030,0
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2030,7.375808824
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2030,2.33e-09
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2030,152.4704498
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2030,3.98e-09
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2030,473.2287498
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Geothermal","Geothermal",2030,3.170752171
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Hydro","Hydro",2030,83.52071856
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2030,94.7068
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Solar","Solar",2030,246.7662585
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2030,59.67617938
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Wind","Wind",2030,192.3931554
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Biomass|w/ CCS","Biomass w/ CCS",2035,1.55e-09
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Biomass|w/o CCS","Biomass w/o CCS",2035,6.543708828
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Coal|w/ CCS","Coal w/ CCS",2035,5.29e-09
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Coal|w/o CCS","Coal w/o CCS",2035,144.0706499
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Gas|w/ CCS","Gas w/ CCS",2035,1.17e-08
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Gas|w/o CCS","Gas w/o CCS",2035,509.5032602
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Geothermal","Geothermal",2035,3.170752191
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Hydro","Hydro",2035,83.75926857
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Nuclear","Nuclear",2035,94.7068
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Solar","Solar",2035,279.7995549
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Storage Capacity","Storage",2035,81.37290368
"E.19.CapacitybyModel","USREP-ReEDS","No IRA","GW","Capacity|Electricity|Wind","Wind",2035,210.8179659
