"figure_num","model","scenario","variable","unit","year","label","value"
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Wind","GW/yr",2013,"Wind",-0.0154
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",2014,"Coal w/o CCS",0.0709
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",2014,"Gas w/o CCS",9.4211
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",2014,"Hydro",0.1931
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",2014,"Other",0.3223
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",2014,"Solar",3.6645
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Wind","GW/yr",2014,"Wind",4.9493
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Coal|w/o CCS","GW/yr",2014,"Coal w/o CCS",-4.2952
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Gas|w/o CCS","GW/yr",2014,"Gas w/o CCS",-3.9661
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Hydro","GW/yr",2014,"Hydro",-0.1348
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Nuclear","GW/yr",2014,"Nuclear",-0.6124
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Other","GW/yr",2014,"Other",-1.5011
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Solar","GW/yr",2014,"Solar",-0.0084
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Wind","GW/yr",2014,"Wind",-0.0962
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",2015,"Gas w/o CCS",6.7361
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",2015,"Hydro",0.215
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",2015,"Other",0.3278
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",2015,"Solar",5.921
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Wind","GW/yr",2015,"Wind",8.2391
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Coal|w/o CCS","GW/yr",2015,"Coal w/o CCS",-14.8664
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Gas|w/o CCS","GW/yr",2015,"Gas w/o CCS",-5.8907
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Hydro","GW/yr",2015,"Hydro",-0.1195
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Other","GW/yr",2015,"Other",-1.6194
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Solar","GW/yr",2015,"Solar",-0.045
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Storage Capacity","GW/yr",2015,"Storage",-0.003
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Wind","GW/yr",2015,"Wind",-0.4119
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",2016,"Gas w/o CCS",9.1094
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",2016,"Hydro",0.3793
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Nuclear","GW/yr",2016,"Nuclear",1.164
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",2016,"Other",0.201
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",2016,"Solar",10.8818
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Wind","GW/yr",2016,"Wind",8.7498
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Coal|w/o CCS","GW/yr",2016,"Coal w/o CCS",-7.9059
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Gas|w/o CCS","GW/yr",2016,"Gas w/o CCS",-8.0171
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Hydro","GW/yr",2016,"Hydro",-0.1117
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Nuclear","GW/yr",2016,"Nuclear",-0.4828
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Other","GW/yr",2016,"Other",-1.2551
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Solar","GW/yr",2016,"Solar",-0.0041
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Storage Capacity","GW/yr",2016,"Storage",-0.002
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Wind","GW/yr",2016,"Wind",-0.0427
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",2017,"Gas w/o CCS",10.1605
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",2017,"Hydro",0.2422
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",2017,"Other",0.2433
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",2017,"Solar",8.4904
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Wind","GW/yr",2017,"Wind",6.0681
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Coal|w/o CCS","GW/yr",2017,"Coal w/o CCS",-6.3097
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Gas|w/o CCS","GW/yr",2017,"Gas w/o CCS",-4.6661
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Hydro","GW/yr",2017,"Hydro",-0.1393
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Other","GW/yr",2017,"Other",-0.8554
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Storage Capacity","GW/yr",2017,"Storage",-0.02
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Wind","GW/yr",2017,"Wind",-0.0581
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",2018,"Gas w/o CCS",20.5496
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",2018,"Hydro",0.2605
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",2018,"Other",0.1658
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",2018,"Solar",8.286
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Wind","GW/yr",2018,"Wind",6.8748
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Coal|w/o CCS","GW/yr",2018,"Coal w/o CCS",-13.3042
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Gas|w/o CCS","GW/yr",2018,"Gas w/o CCS",-6.8924
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Hydro","GW/yr",2018,"Hydro",-0.078
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Nuclear","GW/yr",2018,"Nuclear",-0.6077
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Other","GW/yr",2018,"Other",-2.3646
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Solar","GW/yr",2018,"Solar",-0.0023
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Storage Capacity","GW/yr",2018,"Storage",-0.0047
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Wind","GW/yr",2018,"Wind",-7e-04
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",2019,"Gas w/o CCS",8.2216
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",2019,"Hydro",0.0382
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",2019,"Other",0.2766
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",2019,"Solar",9.2073
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Wind","GW/yr",2019,"Wind",9.267
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Coal|w/o CCS","GW/yr",2019,"Coal w/o CCS",-12.9776
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Gas|w/o CCS","GW/yr",2019,"Gas w/o CCS",-4.2305
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Hydro","GW/yr",2019,"Hydro",-0.1574
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Nuclear","GW/yr",2019,"Nuclear",-1.4764
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Other","GW/yr",2019,"Other",-1.1569
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Solar","GW/yr",2019,"Solar",-0.008
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Storage Capacity","GW/yr",2019,"Storage",-0.0018
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Wind","GW/yr",2019,"Wind",-0.1663
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Coal|w/o CCS","GW/yr",2020,"Coal w/o CCS",0.017
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Gas|w/o CCS","GW/yr",2020,"Gas w/o CCS",6.9029
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Hydro","GW/yr",2020,"Hydro",0.2016
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Other","GW/yr",2020,"Other",0.1109
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Solar","GW/yr",2020,"Solar",14.9397
"2.5.avgcapadd_hist","EIA","Historic","Capacity Additions|Electricity|Wind","GW/yr",2020,"Wind",14.653
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Coal|w/o CCS","GW/yr",2020,"Coal w/o CCS",-10.4567
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Gas|w/o CCS","GW/yr",2020,"Gas w/o CCS",-2.7493
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Hydro","GW/yr",2020,"Hydro",-0.0255
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Nuclear","GW/yr",2020,"Nuclear",-1.6129
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Other","GW/yr",2020,"Other",-1.342
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Storage Capacity","GW/yr",2020,"Storage",-0.0052
"2.5.avgcapadd_hist","EIA","Historic","Capacity Retirements|Electricity|Wind","GW/yr",2020,"Wind",-0.2559
"2.5.avgcapadd_proj","EPS-EI","IRA","Capacity Additions|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",17.9288571428571
"2.5.avgcapadd_proj","EPS-EI","IRA","Capacity Additions|Electricity|Hydro|Average 2021-2035","GW/yr",2035,"Hydro",0.0177857142857143
"2.5.avgcapadd_proj","EPS-EI","IRA","Capacity Additions|Electricity|Nuclear|Average 2021-2035","GW/yr",2035,"Nuclear",0.214285714285714
"2.5.avgcapadd_proj","EPS-EI","IRA","Capacity Additions|Electricity|Solar|Average 2021-2035","GW/yr",2035,"Solar",49.6007857142857
"2.5.avgcapadd_proj","EPS-EI","IRA","Capacity Additions|Electricity|Storage Capacity|Average 2021-2035","GW/yr",2035,"Storage",8.57957142857143
"2.5.avgcapadd_proj","EPS-EI","IRA","Capacity Additions|Electricity|Wind|Average 2021-2035","GW/yr",2035,"Wind",42.1664285714286
"2.5.avgcapadd_proj","EPS-EI","IRA","Capacity Retirements|Electricity|Coal|w/o CCS|Average 2021-2035","GW/yr",2035,"Coal w/o CCS",-14.7655714285714
"2.5.avgcapadd_proj","EPS-EI","IRA","Capacity Retirements|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",-17.3904285714286
"2.5.avgcapadd_proj","EPS-EI","IRA","Capacity Retirements|Electricity|Nuclear|Average 2021-2035","GW/yr",2035,"Nuclear",-6.75
"2.5.avgcapadd_proj","GCAM-CGS","IRA","Capacity Additions|Electricity|Gas|w/ CCS|Average 2021-2035","GW/yr",2035,"Gas w/ CCS",11.5693279044244
"2.5.avgcapadd_proj","GCAM-CGS","IRA","Capacity Additions|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",1.406982556022
"2.5.avgcapadd_proj","GCAM-CGS","IRA","Capacity Additions|Electricity|Solar|Average 2021-2035","GW/yr",2035,"Solar",44.3354556541998
"2.5.avgcapadd_proj","GCAM-CGS","IRA","Capacity Additions|Electricity|Storage Capacity|Average 2021-2035","GW/yr",2035,"Storage",1.20301282360246
"2.5.avgcapadd_proj","GCAM-CGS","IRA","Capacity Additions|Electricity|Wind|Average 2021-2035","GW/yr",2035,"Wind",24.745285542219
"2.5.avgcapadd_proj","GCAM-CGS","IRA","Capacity Retirements|Electricity|Coal|w/o CCS|Average 2021-2035","GW/yr",2035,"Coal w/o CCS",-16.7232140230367
"2.5.avgcapadd_proj","GCAM-CGS","IRA","Capacity Retirements|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",-10.6692189550608
"2.5.avgcapadd_proj","GCAM-PNNL","IRA","Capacity Additions|Electricity|Coal|w/ CCS|Average 2021-2035","GW/yr",2035,"Coal w/ CCS",1.99771689633333
"2.5.avgcapadd_proj","GCAM-PNNL","IRA","Capacity Additions|Electricity|Gas|w/ CCS|Average 2021-2035","GW/yr",2035,"Gas w/ CCS",2.16947827
"2.5.avgcapadd_proj","GCAM-PNNL","IRA","Capacity Additions|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",0
"2.5.avgcapadd_proj","GCAM-PNNL","IRA","Capacity Additions|Electricity|Hydro|Average 2021-2035","GW/yr",2035,"Hydro",0.140062707333333
"2.5.avgcapadd_proj","GCAM-PNNL","IRA","Capacity Additions|Electricity|Solar|Average 2021-2035","GW/yr",2035,"Solar",27.3901741666667
"2.5.avgcapadd_proj","GCAM-PNNL","IRA","Capacity Additions|Electricity|Wind|Average 2021-2035","GW/yr",2035,"Wind",30.34815652
"2.5.avgcapadd_proj","GCAM-PNNL","IRA","Capacity Retirements|Electricity|Coal|w/ CCS|Average 2021-2035","GW/yr",2035,"Coal w/ CCS",0
"2.5.avgcapadd_proj","GCAM-PNNL","IRA","Capacity Retirements|Electricity|Coal|w/o CCS|Average 2021-2035","GW/yr",2035,"Coal w/o CCS",-3.030464431
"2.5.avgcapadd_proj","GCAM-PNNL","IRA","Capacity Retirements|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",-0.127150004666667
"2.5.avgcapadd_proj","Haiku-RFF","IRA","Capacity Additions|Electricity|Coal|w/ CCS|Average 2021-2035","GW/yr",2035,"Coal w/ CCS",0.0646054626024207
"2.5.avgcapadd_proj","Haiku-RFF","IRA","Capacity Additions|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",1.57461155887978
"2.5.avgcapadd_proj","Haiku-RFF","IRA","Capacity Additions|Electricity|Solar|Average 2021-2035","GW/yr",2035,"Solar",29.3309154778438
"2.5.avgcapadd_proj","Haiku-RFF","IRA","Capacity Additions|Electricity|Storage Capacity|Average 2021-2035","GW/yr",2035,"Storage",1.68742559547026
"2.5.avgcapadd_proj","Haiku-RFF","IRA","Capacity Additions|Electricity|Wind|Average 2021-2035","GW/yr",2035,"Wind",20.4793888309606
"2.5.avgcapadd_proj","Haiku-RFF","IRA","Capacity Retirements|Electricity|Coal|w/o CCS|Average 2021-2035","GW/yr",2035,"Coal w/o CCS",-4.43580670376304
"2.5.avgcapadd_proj","Haiku-RFF","IRA","Capacity Retirements|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",-4.50183538638977
"2.5.avgcapadd_proj","Haiku-RFF","IRA","Capacity Retirements|Electricity|Nuclear|Average 2021-2035","GW/yr",2035,"Nuclear",-2.00942857142857
"2.5.avgcapadd_proj","IPM-EPA","IRA","Capacity Additions|Electricity|Coal|w/ CCS|Average 2021-2035","GW/yr",2035,"Coal w/ CCS",0.0965261463571428
"2.5.avgcapadd_proj","IPM-EPA","IRA","Capacity Additions|Electricity|Gas|w/ CCS|Average 2021-2035","GW/yr",2035,"Gas w/ CCS",0.265218485357143
"2.5.avgcapadd_proj","IPM-EPA","IRA","Capacity Additions|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",4.3490068085
"2.5.avgcapadd_proj","IPM-EPA","IRA","Capacity Additions|Electricity|Hydro|Average 2021-2035","GW/yr",2035,"Hydro",0.414
"2.5.avgcapadd_proj","IPM-EPA","IRA","Capacity Additions|Electricity|Solar|Average 2021-2035","GW/yr",2035,"Solar",19.6670649627398
"2.5.avgcapadd_proj","IPM-EPA","IRA","Capacity Additions|Electricity|Storage Capacity|Average 2021-2035","GW/yr",2035,"Storage",6.94109861364286
"2.5.avgcapadd_proj","IPM-EPA","IRA","Capacity Additions|Electricity|Wind|Average 2021-2035","GW/yr",2035,"Wind",20.3838749192857
"2.5.avgcapadd_proj","IPM-EPA","IRA","Capacity Retirements|Electricity|Coal|w/o CCS|Average 2021-2035","GW/yr",2035,"Coal w/o CCS",-7.44417298185714
"2.5.avgcapadd_proj","IPM-EPA","IRA","Capacity Retirements|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",-1.50419491442857
"2.5.avgcapadd_proj","IPM-EPA","IRA","Capacity Retirements|Electricity|Nuclear|Average 2021-2035","GW/yr",2035,"Nuclear",-0.704907142857143
"2.5.avgcapadd_proj","IPM-NRDC","IRA","Capacity Additions|Electricity|Coal|w/ CCS|Average 2021-2035","GW/yr",2035,"Coal w/ CCS",1.19386592042857
"2.5.avgcapadd_proj","IPM-NRDC","IRA","Capacity Additions|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",2.63826018192857
"2.5.avgcapadd_proj","IPM-NRDC","IRA","Capacity Additions|Electricity|Hydro|Average 2021-2035","GW/yr",2035,"Hydro",0.329099159214286
"2.5.avgcapadd_proj","IPM-NRDC","IRA","Capacity Additions|Electricity|Solar|Average 2021-2035","GW/yr",2035,"Solar",11.0432805027857
"2.5.avgcapadd_proj","IPM-NRDC","IRA","Capacity Additions|Electricity|Storage Capacity|Average 2021-2035","GW/yr",2035,"Storage",5.79472052671428
"2.5.avgcapadd_proj","IPM-NRDC","IRA","Capacity Additions|Electricity|Wind|Average 2021-2035","GW/yr",2035,"Wind",9.07521085707143
"2.5.avgcapadd_proj","IPM-NRDC","IRA","Capacity Retirements|Electricity|Coal|w/o CCS|Average 2021-2035","GW/yr",2035,"Coal w/o CCS",-5.389554917
"2.5.avgcapadd_proj","IPM-NRDC","IRA","Capacity Retirements|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",-0.574355732857143
"2.5.avgcapadd_proj","IPM-NRDC","IRA","Capacity Retirements|Electricity|Nuclear|Average 2021-2035","GW/yr",2035,"Nuclear",-5.84793075285715
"2.5.avgcapadd_proj","MARKAL-NETL","IRA","Capacity Additions|Electricity|Coal|w/ CCS|Average 2021-2035","GW/yr",2035,"Coal w/ CCS",11.6507142857143
"2.5.avgcapadd_proj","MARKAL-NETL","IRA","Capacity Additions|Electricity|Gas|w/ CCS|Average 2021-2035","GW/yr",2035,"Gas w/ CCS",0.878571428571429
"2.5.avgcapadd_proj","MARKAL-NETL","IRA","Capacity Additions|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",3.82928571428571
"2.5.avgcapadd_proj","MARKAL-NETL","IRA","Capacity Additions|Electricity|Nuclear|Average 2021-2035","GW/yr",2035,"Nuclear",0.0235714285714295
"2.5.avgcapadd_proj","MARKAL-NETL","IRA","Capacity Additions|Electricity|Solar|Average 2021-2035","GW/yr",2035,"Solar",8.21785714285714
"2.5.avgcapadd_proj","MARKAL-NETL","IRA","Capacity Additions|Electricity|Storage Capacity|Average 2021-2035","GW/yr",2035,"Storage",0.803571428571428
"2.5.avgcapadd_proj","MARKAL-NETL","IRA","Capacity Additions|Electricity|Wind|Average 2021-2035","GW/yr",2035,"Wind",1.30357142857143
"2.5.avgcapadd_proj","MARKAL-NETL","IRA","Capacity Retirements|Electricity|Coal|w/o CCS|Average 2021-2035","GW/yr",2035,"Coal w/o CCS",-10.9264285714286
"2.5.avgcapadd_proj","MARKAL-NETL","IRA","Capacity Retirements|Electricity|Hydro|Average 2021-2035","GW/yr",2035,"Hydro",-0.0842857142857148
"2.5.avgcapadd_proj","NEMS-EIA","IRA","Capacity Additions|Electricity|Gas|w/ CCS|Average 2021-2035","GW/yr",2035,"Gas w/ CCS",0.0116462666666667
"2.5.avgcapadd_proj","NEMS-EIA","IRA","Capacity Additions|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",8.20261693333333
"2.5.avgcapadd_proj","NEMS-EIA","IRA","Capacity Additions|Electricity|Hydro|Average 2021-2035","GW/yr",2035,"Hydro",0.010886
"2.5.avgcapadd_proj","NEMS-EIA","IRA","Capacity Additions|Electricity|Nuclear|Average 2021-2035","GW/yr",2035,"Nuclear",0.148533333333333
"2.5.avgcapadd_proj","NEMS-EIA","IRA","Capacity Additions|Electricity|Solar|Average 2021-2035","GW/yr",2035,"Solar",24.0854333333333
"2.5.avgcapadd_proj","NEMS-EIA","IRA","Capacity Additions|Electricity|Wind|Average 2021-2035","GW/yr",2035,"Wind",13.6390533333333
"2.5.avgcapadd_proj","NEMS-EIA","IRA","Capacity Retirements|Electricity|Coal|w/ CCS|Average 2021-2035","GW/yr",2035,"Coal w/ CCS",0
"2.5.avgcapadd_proj","NEMS-EIA","IRA","Capacity Retirements|Electricity|Coal|w/o CCS|Average 2021-2035","GW/yr",2035,"Coal w/o CCS",-7.13297871428571
"2.5.avgcapadd_proj","NEMS-EIA","IRA","Capacity Retirements|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",-2.91428735714286
"2.5.avgcapadd_proj","NEMS-EIA","IRA","Capacity Retirements|Electricity|Hydro|Average 2021-2035","GW/yr",2035,"Hydro",-0.00342142857142857
"2.5.avgcapadd_proj","NEMS-EIA","IRA","Capacity Retirements|Electricity|Nuclear|Average 2021-2035","GW/yr",2035,"Nuclear",-0.827399928571429
"2.5.avgcapadd_proj","NEMS-EIA","IRA","Capacity Retirements|Electricity|Solar|Average 2021-2035","GW/yr",2035,"Solar",-0.000892857142857143
"2.5.avgcapadd_proj","NEMS-EIA","IRA","Capacity Retirements|Electricity|Storage Capacity|Average 2021-2035","GW/yr",2035,"Storage",-0.00106428571428571
"2.5.avgcapadd_proj","NEMS-EIA","IRA","Capacity Retirements|Electricity|Wind|Average 2021-2035","GW/yr",2035,"Wind",-0.162742928571429
"2.5.avgcapadd_proj","NEMS-EIA","IRA","Capacity Additions|Electricity|Storage Capacity|Average 2021-2035","GWh/yr",2035,"Storage",3.17949086666667
"2.5.avgcapadd_proj","NEMS-OP","IRA","Capacity Additions|Electricity|Coal|w/ CCS|Average 2021-2035","GW/yr",2035,"Coal w/ CCS",0.0562474666666667
"2.5.avgcapadd_proj","NEMS-OP","IRA","Capacity Additions|Electricity|Gas|w/ CCS|Average 2021-2035","GW/yr",2035,"Gas w/ CCS",0.0914334666666667
"2.5.avgcapadd_proj","NEMS-OP","IRA","Capacity Additions|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",14.5467322
"2.5.avgcapadd_proj","NEMS-OP","IRA","Capacity Additions|Electricity|Hydro|Average 2021-2035","GW/yr",2035,"Hydro",0.0253836
"2.5.avgcapadd_proj","NEMS-OP","IRA","Capacity Additions|Electricity|Nuclear|Average 2021-2035","GW/yr",2035,"Nuclear",0.192533333333333
"2.5.avgcapadd_proj","NEMS-OP","IRA","Capacity Additions|Electricity|Solar|Average 2021-2035","GW/yr",2035,"Solar",49.0054652
"2.5.avgcapadd_proj","NEMS-OP","IRA","Capacity Additions|Electricity|Wind|Average 2021-2035","GW/yr",2035,"Wind",15.8082468666667
"2.5.avgcapadd_proj","NEMS-OP","IRA","Capacity Retirements|Electricity|Coal|w/ CCS|Average 2021-2035","GW/yr",2035,"Coal w/ CCS",0
"2.5.avgcapadd_proj","NEMS-OP","IRA","Capacity Retirements|Electricity|Coal|w/o CCS|Average 2021-2035","GW/yr",2035,"Coal w/o CCS",-9.13884786666667
"2.5.avgcapadd_proj","NEMS-OP","IRA","Capacity Retirements|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",-3.44527993333333
"2.5.avgcapadd_proj","NEMS-OP","IRA","Capacity Retirements|Electricity|Hydro|Average 2021-2035","GW/yr",2035,"Hydro",-0.00306666666666667
"2.5.avgcapadd_proj","NEMS-OP","IRA","Capacity Retirements|Electricity|Nuclear|Average 2021-2035","GW/yr",2035,"Nuclear",-0.200566666666667
"2.5.avgcapadd_proj","NEMS-OP","IRA","Capacity Retirements|Electricity|Solar|Average 2021-2035","GW/yr",2035,"Solar",-0.000833333333333333
"2.5.avgcapadd_proj","NEMS-OP","IRA","Capacity Retirements|Electricity|Storage Capacity|Average 2021-2035","GW/yr",2035,"Storage",-6.66666666666667e-05
"2.5.avgcapadd_proj","NEMS-OP","IRA","Capacity Retirements|Electricity|Wind|Average 2021-2035","GW/yr",2035,"Wind",-0.1406734
"2.5.avgcapadd_proj","NEMS-OP","IRA","Capacity Additions|Electricity|Storage Capacity|Average 2021-2035","GWh/yr",2035,"Storage",19.1786364
"2.5.avgcapadd_proj","NEMS-RHG","IRA","Capacity Additions|Electricity|Gas|w/ CCS|Average 2021-2035","GW/yr",2035,"Gas w/ CCS",0
"2.5.avgcapadd_proj","NEMS-RHG","IRA","Capacity Additions|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",20.0373665714286
"2.5.avgcapadd_proj","NEMS-RHG","IRA","Capacity Additions|Electricity|Solar|Average 2021-2035","GW/yr",2035,"Solar",53.0695395714286
"2.5.avgcapadd_proj","NEMS-RHG","IRA","Capacity Additions|Electricity|Storage Capacity|Average 2021-2035","GW/yr",2035,"Storage",6.34694371428571
"2.5.avgcapadd_proj","NEMS-RHG","IRA","Capacity Additions|Electricity|Wind|Average 2021-2035","GW/yr",2035,"Wind",24.0690340714286
"2.5.avgcapadd_proj","NEMS-RHG","IRA","Capacity Retirements|Electricity|Coal|w/o CCS|Average 2021-2035","GW/yr",2035,"Coal w/o CCS",-10.2184175714286
"2.5.avgcapadd_proj","NEMS-RHG","IRA","Capacity Retirements|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",-3.39387457142857
